overall_qual,c_total_area,garage_area,c_tot_exter,c_total_bath,year_built,c_tot_bsmt,c_ord_garage_finish,c_ord_fireplace_qu,mas_vnr_area,c_ord_heating_qc,neighborhood_NridgHt,bsmtfin_sf_1,c_total_porch_area,saleprice
7,2204.0,484.0,7,3.0,1981,8,2,3,306.0,5,0.0,321.0,239,176000
5,2080.0,264.0,6,2.0,1966,9,2,0,442.0,3,0.0,249.0,90,123000
9,3691.0,687.0,7,3.0,2000,10,2,3,295.0,5,0.0,0.0,315,291000
6,1944.0,240.0,7,2.0,1948,7,1,4,0.0,5,0.0,680.0,0,132000
6,2184.0,400.0,6,3.0,2005,8,3,0,0.0,5,0.0,0.0,124,176000
5,2776.0,576.0,7,3.0,1956,7,1,4,70.0,2,0.0,625.0,99,177625
5,2005.0,392.0,7,2.0,1924,7,1,0,0.0,4,0.0,392.0,236,104900
7,2591.0,515.0,7,3.0,1999,8,2,0,0.0,5,0.0,500.0,225,196000
9,3154.0,564.0,8,3.0,2005,9,2,4,394.0,5,1.0,848.0,242,280000
7,1858.0,400.0,6,3.0,1995,8,3,3,22.0,4,0.0,0.0,192,168500
6,2452.0,423.0,6,3.0,1995,8,3,3,0.0,4,0.0,0.0,84,170000
3,2034.0,1041.0,6,1.0,1953,0,2,0,0.0,5,0.0,0.0,749,130000
7,2998.0,400.0,6,2.0,1939,8,1,4,0.0,3,0.0,300.0,20,150000
5,2200.0,462.0,7,2.0,1996,8,2,0,0.0,5,0.0,0.0,0,145000
5,3456.0,560.0,6,4.0,1976,7,1,0,0.0,3,0.0,1606.0,0,188000
6,2516.0,460.0,6,3.0,1997,10,3,3,0.0,4,0.0,0.0,138,169000
5,2250.0,430.0,6,2.0,2006,8,1,0,0.0,4,0.0,0.0,144,155000
7,2782.0,530.0,7,2.0,2004,9,2,0,0.0,5,0.0,16.0,314,196000
7,2849.0,435.0,7,3.0,2002,8,3,4,0.0,5,0.0,574.0,312,219500
6,2184.0,390.0,7,3.0,2005,8,3,4,0.0,5,0.0,0.0,24,170440
6,2116.0,440.0,6,2.0,1977,7,3,0,140.0,3,0.0,535.0,252,159500
10,10190.0,1154.0,8,5.0,2008,12,3,4,1224.0,5,0.0,4010.0,1030,183850
7,2986.0,530.0,6,2.0,1970,7,1,4,288.0,4,0.0,0.0,98,174000
7,2554.0,526.0,7,2.0,1970,11,1,1,0.0,3,0.0,778.0,176,167000
6,2311.0,440.0,6,3.0,1976,8,1,3,0.0,3,0.0,566.0,87,148500
5,2228.0,720.0,6,2.0,1979,0,1,0,0.0,3,0.0,0.0,73,147983
6,1843.0,288.0,6,2.0,1980,8,2,3,0.0,3,0.0,0.0,28,120000
5,2180.0,450.0,6,3.0,2005,10,3,0,0.0,4,0.0,980.0,49,157000
5,2266.0,280.0,6,3.0,1948,6,1,3,0.0,2,0.0,0.0,0,91500
5,1592.0,0.0,6,1.0,1910,6,0,0,0.0,4,0.0,0.0,492,85000
5,2428.0,461.0,6,2.0,1965,7,1,0,0.0,5,0.0,698.0,184,140000
5,1910.0,386.0,6,2.0,1966,7,1,0,0.0,5,0.0,763.0,0,127000
6,2592.0,673.0,7,3.0,2003,8,2,0,0.0,5,0.0,503.0,272,207500
6,5508.0,836.0,6,4.0,1935,7,1,4,0.0,4,0.0,425.0,796,415000
6,3122.0,463.0,6,3.0,1960,7,3,4,132.0,3,0.0,65.0,268,193000
6,2183.0,343.0,6,3.0,1994,8,3,3,0.0,4,0.0,0.0,36,174000
7,2226.0,410.0,6,3.0,1948,8,1,4,0.0,5,0.0,699.0,134,152500
7,2438.0,595.0,7,3.0,2003,8,2,0,0.0,5,0.0,0.0,45,183000
5,2560.0,253.0,6,2.0,1951,8,1,4,0.0,3,0.0,1080.0,68,136500
7,2755.0,564.0,7,3.0,2001,8,2,3,172.0,5,0.0,361.0,341,231500
5,2128.0,308.0,6,2.0,1952,11,1,0,0.0,2,0.0,210.0,0,123500
5,2209.0,300.0,7,2.0,1955,7,1,0,0.0,3,0.0,0.0,386,135500
6,2004.0,528.0,5,2.0,1976,9,1,2,0.0,3,0.0,504.0,228,133500
5,2288.0,336.0,6,3.0,1963,7,1,0,0.0,3,0.0,25.0,88,124000
8,3010.0,592.0,7,4.0,1998,10,2,3,530.0,5,0.0,956.0,657,280000
9,3992.0,779.0,7,3.0,1999,8,3,3,165.0,5,0.0,0.0,698,333168
8,3291.0,632.0,7,3.0,2003,11,3,4,188.0,5,0.0,850.0,166,270000
6,1928.0,900.0,6,1.0,1950,9,1,0,0.0,4,0.0,621.0,231,128500
6,2796.0,542.0,7,3.0,1990,8,2,0,0.0,4,0.0,904.0,46,172000
5,1592.0,576.0,6,2.0,1971,10,1,0,153.0,5,0.0,535.0,0,130000
6,2612.0,624.0,7,3.0,2005,10,2,4,135.0,5,1.0,900.0,233,196000
5,1523.0,360.0,6,1.0,1941,9,1,0,0.0,1,0.0,116.0,244,87000
5,2345.0,308.0,6,2.0,1950,6,1,0,0.0,3,0.0,910.0,33,128250
6,3615.0,500.0,6,3.0,1978,8,1,3,119.0,3,0.0,790.0,349,210000
6,2845.0,432.0,6,2.0,1932,8,1,4,480.0,3,0.0,297.0,19,220000
4,2134.0,436.0,6,2.0,1950,8,1,0,0.0,3,0.0,442.0,290,128000
5,1854.0,576.0,6,1.0,1900,6,1,4,0.0,5,0.0,130.0,182,135000
4,3369.0,432.0,6,3.0,1991,8,1,3,0.0,4,0.0,1383.0,548,228500
6,1740.0,240.0,6,2.0,1939,8,1,0,0.0,3,0.0,452.0,128,134000
6,2032.0,313.0,7,2.0,1956,7,1,3,244.0,3,0.0,773.0,280,157500
8,3405.0,623.0,7,4.0,1993,8,2,3,372.0,5,0.0,624.0,338,263550
6,2880.0,467.0,8,2.0,1981,8,3,3,310.0,5,0.0,678.0,99,182900
6,2560.0,540.0,8,3.0,1988,8,3,4,260.0,5,0.0,808.0,518,222000
5,2184.0,0.0,6,1.0,2007,8,0,0,0.0,5,0.0,0.0,52,146000
5,3118.0,812.0,6,2.0,1948,7,1,0,0.0,4,0.0,338.0,346,153500
9,3960.0,770.0,7,3.0,2004,11,3,4,66.0,5,1.0,1447.0,239,315000
8,4100.0,696.0,7,4.0,1998,8,3,3,473.0,4,0.0,986.0,66,315000
8,3202.0,851.0,7,3.0,2007,10,2,4,156.0,5,0.0,0.0,204,257000
4,2400.0,850.0,6,2.0,1964,10,3,0,98.0,4,0.0,865.0,290,173000
5,2320.0,672.0,6,2.0,1948,0,1,3,0.0,4,0.0,0.0,264,169000
8,4400.0,685.0,7,4.0,2003,12,3,4,470.0,5,1.0,1557.0,263,382500
8,3572.0,534.0,7,2.0,2002,8,2,4,281.0,5,0.0,0.0,330,230000
5,2594.0,498.0,6,2.0,1954,7,3,3,650.0,4,0.0,1213.0,0,153000
5,1927.0,270.0,6,2.0,1953,7,1,0,0.0,3,0.0,428.0,66,123000
7,2926.0,539.0,6,3.0,1998,9,3,0,0.0,5,0.0,950.0,81,207000
7,4963.0,870.0,6,3.0,1880,7,1,5,0.0,5,0.0,0.0,302,295000
5,2188.0,576.0,7,2.0,2003,8,1,0,126.0,5,0.0,729.0,0,149000
5,1616.0,308.0,6,1.0,1958,7,1,0,0.0,5,0.0,150.0,143,112000
5,1886.0,528.0,7,2.0,1967,7,1,0,323.0,3,0.0,114.0,132,134500
7,2392.0,428.0,7,2.0,2007,11,3,4,20.0,5,0.0,0.0,124,187687
4,1826.0,528.0,7,1.0,1920,7,2,0,0.0,3,0.0,0.0,194,68400
6,1902.0,480.0,8,2.0,1958,8,1,0,0.0,4,0.0,745.0,42,143500
7,3162.0,569.0,7,4.0,1989,11,3,3,145.0,4,0.0,1518.0,476,275000
7,3866.0,766.0,6,3.0,1988,7,1,0,70.0,4,0.0,0.0,0,171000
6,3046.0,390.0,7,4.0,2000,8,2,3,40.0,5,0.0,695.0,72,244000
5,1738.0,352.0,7,1.0,1971,7,1,0,0.0,5,0.0,469.0,0,130000
8,3370.0,658.0,7,2.0,2006,10,3,4,298.0,5,0.0,0.0,175,253000
4,1386.0,0.0,6,1.0,1941,7,0,0,0.0,2,0.0,0.0,20,52500
8,2016.0,598.0,7,2.0,1989,11,3,3,0.0,4,0.0,747.0,177,185000
6,2235.0,392.0,7,3.0,2005,10,3,4,0.0,5,0.0,0.0,56,167800
8,3426.0,856.0,7,3.0,2004,11,3,4,262.0,5,1.0,1088.0,196,274900
7,2844.0,588.0,6,3.0,1980,10,1,3,225.0,3,0.0,1036.0,281,187500
7,3084.0,689.0,7,3.0,2005,9,2,4,0.0,5,0.0,341.0,48,253000
4,1514.0,297.0,7,2.0,1973,10,2,0,0.0,4,0.0,501.0,221,105000
6,2784.0,368.0,6,2.0,1961,10,3,1,90.0,5,0.0,568.0,85,174500
7,3114.0,467.0,7,3.0,1996,8,1,3,0.0,5,0.0,0.0,168,210900
4,2287.0,209.0,6,1.0,1947,6,1,3,0.0,5,0.0,192.0,0,127000
7,2716.0,484.0,7,3.0,2004,10,2,4,146.0,5,1.0,720.0,222,207000
7,2882.0,529.0,6,3.0,1978,8,2,3,256.0,3,0.0,0.0,384,154000
9,4998.0,1110.0,8,4.0,2006,11,3,4,710.0,5,0.0,1101.0,457,591587
5,4811.0,1008.0,5,5.0,1925,8,2,4,0.0,3,0.0,1018.0,827,180000
5,3168.0,792.0,6,2.0,1967,7,1,0,0.0,3,0.0,0.0,152,124000
6,2949.0,440.0,7,3.0,1980,8,3,3,0.0,5,0.0,462.0,329,204000
7,2338.0,216.0,6,3.0,1928,7,1,4,0.0,4,0.0,0.0,50,145000
5,3020.0,517.0,6,3.0,1967,7,2,0,268.0,5,0.0,1010.0,244,178900
8,3788.0,870.0,7,4.0,1997,8,3,3,423.0,5,0.0,1074.0,70,348000
6,2526.0,672.0,7,2.0,1915,7,1,0,0.0,5,0.0,0.0,195,162500
5,1636.0,576.0,6,2.0,1971,10,1,0,0.0,4,0.0,748.0,138,119900
7,2567.0,462.0,6,3.0,1998,8,3,3,0.0,4,0.0,0.0,28,176500
5,2068.0,205.0,6,2.0,1939,7,2,3,0.0,5,0.0,851.0,4,118000
5,1546.0,240.0,6,1.0,1953,7,1,0,0.0,4,0.0,570.0,0,110000
7,3034.0,486.0,7,3.0,1998,8,3,0,30.0,4,0.0,0.0,81,221000
8,3734.0,1069.0,7,4.0,1998,9,3,3,731.0,5,0.0,781.0,126,340000
7,2747.0,532.0,7,1.0,1910,8,1,0,0.0,3,0.0,0.0,644,167500
8,3259.0,865.0,7,3.0,2006,8,2,4,208.0,5,0.0,63.0,60,255000
7,1758.0,400.0,7,3.0,2004,9,3,4,0.0,5,0.0,0.0,100,170000
5,1619.0,525.0,6,2.0,2005,11,3,0,80.0,4,0.0,547.0,28,145000
4,1260.0,0.0,7,2.0,1972,10,0,0,0.0,4,0.0,495.0,88,81000
6,2598.0,601.0,8,2.0,1958,8,1,3,0.0,5,0.0,528.0,241,176500
8,3380.0,636.0,7,3.0,2004,11,2,4,186.0,5,0.0,1369.0,312,307000
7,2535.0,517.0,7,3.0,2001,8,2,0,0.0,5,0.0,0.0,103,190550
7,3198.0,484.0,7,4.0,1980,8,2,3,278.0,3,0.0,692.0,483,260000
7,2110.0,319.0,6,3.0,1976,7,1,0,0.0,3,0.0,120.0,29,137500
6,2099.0,542.0,6,2.0,1973,9,2,3,0.0,3,0.0,968.0,455,147000
5,2008.0,264.0,6,2.0,1961,7,2,3,0.0,5,0.0,594.0,165,131400
8,3480.0,756.0,7,4.0,2004,9,3,4,126.0,5,1.0,856.0,366,316000
6,2736.0,0.0,6,4.0,1971,9,0,0,0.0,3,0.0,0.0,128,139000
5,1794.0,400.0,6,3.0,2006,8,3,0,0.0,4,0.0,0.0,100,172500
5,2531.0,180.0,6,2.0,1914,9,1,0,0.0,4,0.0,0.0,243,138887
6,3235.0,540.0,6,2.0,1935,7,1,3,0.0,5,0.0,626.0,90,235000
5,1788.0,308.0,6,1.0,1962,7,1,0,0.0,4,0.0,0.0,0,109500
4,2026.0,370.0,6,2.0,1924,6,1,0,0.0,1,0.0,0.0,428,107000
7,2712.0,474.0,7,3.0,2002,7,2,3,144.0,5,0.0,0.0,240,192500
6,3204.0,529.0,7,3.0,1977,8,3,3,126.0,4,0.0,1246.0,240,215000
6,2576.0,468.0,6,2.0,1910,9,1,0,0.0,3,0.0,259.0,231,144100
6,1728.0,300.0,6,1.0,1959,7,1,0,0.0,5,0.0,612.0,0,127500
7,3012.0,453.0,7,3.0,1993,8,2,3,0.0,5,0.0,355.0,266,225000
8,3420.0,866.0,7,3.0,2007,12,2,4,436.0,5,1.0,1400.0,102,372402
5,1824.0,352.0,6,2.0,1962,7,1,0,0.0,3,0.0,737.0,316,144000
6,2245.0,440.0,6,4.0,1999,8,1,3,342.0,4,0.0,565.0,0,176500
6,1927.0,398.0,7,2.0,1924,6,1,0,0.0,4,0.0,617.0,126,112000
6,1470.0,264.0,6,3.0,1973,7,1,0,158.0,3,0.0,330.0,0,100000
4,1638.0,286.0,6,2.0,1970,7,2,0,0.0,3,0.0,273.0,238,88000
5,3360.0,528.0,6,2.0,1976,7,1,0,164.0,2,0.0,0.0,0,136905
4,1738.0,576.0,6,2.0,1971,7,1,0,0.0,3,0.0,20.0,63,97500
3,729.0,0.0,6,1.0,1945,0,0,0,0.0,3,0.0,0.0,23,51689
6,2504.0,528.0,7,1.0,1959,7,1,0,243.0,5,0.0,0.0,39,142000
8,3126.0,876.0,7,3.0,2006,8,2,0,0.0,5,1.0,0.0,40,250000
6,3775.0,660.0,6,4.0,1993,9,1,3,0.0,5,0.0,1137.0,256,243500
6,2612.0,624.0,7,3.0,2005,10,2,4,135.0,5,1.0,881.0,233,184500
7,2932.0,506.0,6,3.0,1991,8,1,3,0.0,3,0.0,1239.0,136,210000
5,1824.0,300.0,8,2.0,1963,7,2,0,0.0,5,0.0,624.0,0,129000
2,1020.0,200.0,6,1.0,1941,7,1,0,0.0,3,0.0,480.0,0,82000
6,2530.0,470.0,6,3.0,1997,8,3,3,0.0,5,0.0,0.0,36,181000
5,2304.0,400.0,7,3.0,2005,9,3,0,0.0,5,0.0,0.0,40,167000
6,2630.0,472.0,6,4.0,2000,8,3,3,0.0,5,0.0,786.0,38,173000
7,2395.0,572.0,7,3.0,2005,10,2,0,0.0,5,0.0,0.0,180,195800
6,3688.0,540.0,8,3.0,1969,9,2,3,312.0,4,0.0,1110.0,289,223000
7,2734.0,484.0,7,2.0,2005,8,2,4,144.0,5,1.0,20.0,33,192000
7,2264.0,550.0,6,3.0,1979,7,2,3,96.0,3,0.0,315.0,304,197000
8,3443.0,672.0,7,3.0,2006,12,3,4,0.0,4,1.0,0.0,240,298236
7,2569.0,264.0,6,3.0,1927,7,1,3,0.0,4,0.0,0.0,504,238000
5,3112.0,0.0,6,2.0,1960,6,0,0,0.0,3,0.0,0.0,0,119000
7,3724.0,508.0,6,2.0,1968,7,2,4,0.0,3,0.0,297.0,370,262500
9,3956.0,920.0,8,3.0,2007,12,3,4,290.0,5,0.0,1640.0,360,425000
4,2037.0,384.0,6,1.0,1900,8,2,0,0.0,4,0.0,0.0,166,102776
5,2156.0,500.0,6,3.0,1971,7,3,2,0.0,5,0.0,734.0,0,149900
6,2528.0,473.0,6,3.0,1977,7,1,2,0.0,3,0.0,679.0,401,190000
8,2382.0,531.0,7,2.0,1989,10,1,3,0.0,4,0.0,76.0,193,162500
6,2973.0,576.0,7,3.0,1997,11,2,0,0.0,5,0.0,1200.0,195,217000
4,1880.0,252.0,6,1.0,1922,6,1,4,0.0,5,0.0,0.0,67,137500
8,2695.0,782.0,7,4.0,2006,10,3,4,121.0,5,0.0,682.0,213,270000
5,1758.0,440.0,6,2.0,1974,7,1,2,0.0,3,0.0,762.0,241,142500
6,2084.0,440.0,6,2.0,1965,10,2,0,98.0,3,0.0,494.0,192,161000
4,1638.0,0.0,6,2.0,1970,7,0,0,189.0,5,0.0,384.0,64,93900
7,3591.0,667.0,7,2.0,1953,7,3,3,0.0,3,0.0,603.0,135,225000
9,4240.0,726.0,7,4.0,2003,11,3,4,664.0,5,1.0,1016.0,400,412500
4,2278.0,0.0,6,1.0,1922,7,0,4,0.0,3,0.0,0.0,112,83000
6,1832.0,217.0,6,2.0,1939,8,1,3,0.0,5,0.0,276.0,0,128000
6,2363.0,525.0,7,3.0,1995,8,2,0,38.0,5,0.0,362.0,70,182000
8,3864.0,774.0,8,3.0,2008,11,3,4,426.0,5,1.0,1336.0,370,394617
8,3612.0,520.0,7,3.0,2007,10,3,4,0.0,5,0.0,1011.0,276,298751
4,1722.0,539.0,6,1.0,1940,7,1,0,0.0,5,0.0,262.0,158,82500
6,2809.0,342.0,6,2.0,1928,7,1,3,0.0,4,0.0,0.0,0,177000
4,2400.0,294.0,6,2.0,1956,7,1,4,0.0,3,0.0,155.0,329,144000
7,2798.0,442.0,6,3.0,1999,7,3,3,0.0,4,0.0,0.0,200,189000
